simulation_time,system_mean_waiting_time,system_mean_speed,system_total_stopped,system_total_running,system_total_arrived,system_total_departed,system_total_waiting_time,model_type,scenario
390.0,7.801980198019802,3.4151710449693877,42,0,0,0,788.0,IA (PPO),9
395.0,7.530973451327434,3.3179015931159532,46,0,0,0,851.0,IA (PPO),9
400.0,7.822033898305085,3.097447286364136,45,0,0,0,923.0,IA (PPO),9
405.0,7.357142857142857,3.1468363017571876,37,0,0,0,927.0,IA (PPO),9
410.0,8.166666666666666,3.50456791781988,42,0,0,0,1078.0,IA (PPO),9
415.0,9.42962962962963,2.9542039505205255,60,0,0,0,1273.0,IA (PPO),9
420.0,10.683453237410072,2.9890607247701295,67,0,0,0,1485.0,IA (PPO),9
425.0,11.979166666666666,2.739067460177972,71,0,0,0,1725.0,IA (PPO),9
430.0,13.10204081632653,2.470101740373923,68,0,0,0,1926.0,IA (PPO),9
435.0,14.430379746835444,2.0401484120465807,94,0,0,0,2280.0,IA (PPO),9
440.0,16.434782608695652,1.967384797134848,96,0,0,0,2646.0,IA (PPO),9
445.0,18.766871165644172,1.7565040613127534,103,0,0,0,3059.0,IA (PPO),9
450.0,20.182926829268293,2.0759686874929537,93,0,0,0,3310.0,IA (PPO),9
455.0,21.828402366863905,2.4373701034015505,96,0,0,0,3689.0,IA (PPO),9
460.0,23.953216374269005,2.28737193123584,100,0,0,0,4096.0,IA (PPO),9
465.0,26.05056179775281,1.8616662910643964,118,0,0,0,4637.0,IA (PPO),9
470.0,28.306010928961747,1.423536648535569,129,0,0,0,5180.0,IA (PPO),9
475.0,31.375,1.403505818452814,137,0,0,0,5773.0,IA (PPO),9
480.0,33.22222222222222,1.4669812991045488,134,0,0,0,6279.0,IA (PPO),9
485.0,35.10526315789474,1.441511188733896,132,0,0,0,6670.0,IA (PPO),9
490.0,36.28426395939086,1.5291662089390399,129,0,0,0,7148.0,IA (PPO),9
495.0,38.17910447761194,1.4067691907674236,141,0,0,0,7674.0,IA (PPO),9
500.0,39.725118483412324,1.4112795586967855,158,0,0,0,8382.0,IA (PPO),9
505.0,42.457142857142856,1.0949061978230044,153,0,0,0,8916.0,IA (PPO),9
510.0,44.883720930232556,1.1176683398279879,169,0,0,0,9650.0,IA (PPO),9
515.0,47.10909090909091,0.9543313817884967,166,0,0,0,10364.0,IA (PPO),9
520.0,50.211711711711715,1.004575594071227,178,0,0,0,11147.0,IA (PPO),9
525.0,51.79475982532751,0.8925129492859513,175,0,0,0,11861.0,IA (PPO),9
530.0,54.506437768240346,0.9874531191858484,182,0,0,0,12700.0,IA (PPO),9
535.0,57.957264957264954,0.6915090598646128,193,0,0,0,13562.0,IA (PPO),9
540.0,61.40425531914894,0.6592367827620839,193,0,0,0,14430.0,IA (PPO),9
5.0,0.0,3.9494490706827494,1,0,0,0,0.0,IA (PPO),10
10.0,0.0,4.965450177219033,0,0,0,0,0.0,IA (PPO),10
15.0,0.0,7.158280316934061,1,0,0,0,0.0,IA (PPO),10
20.0,0.4,4.313681841969824,2,0,0,0,4.0,IA (PPO),10
25.0,1.6153846153846154,3.346085783073153,5,0,0,0,21.0,IA (PPO),10
30.0,2.6666666666666665,3.0371742000814583,6,0,0,0,40.0,IA (PPO),10
35.0,1.8888888888888888,4.059766010349695,5,0,0,0,34.0,IA (PPO),10
40.0,3.0,4.844375550301268,6,0,0,0,57.0,IA (PPO),10
45.0,0.6363636363636364,3.8610746154770905,5,0,0,0,14.0,IA (PPO),10
50.0,1.4583333333333333,5.127312697293554,6,0,0,0,35.0,IA (PPO),10
55.0,2.4074074074074074,4.192717793447262,9,0,0,0,65.0,IA (PPO),10
60.0,4.107142857142857,3.5839308383368675,11,0,0,0,115.0,IA (PPO),10
65.0,1.7241379310344827,4.7330564822316,6,0,0,0,50.0,IA (PPO),10
70.0,0.9354838709677419,6.218629947187966,4,0,0,0,29.0,IA (PPO),10
75.0,0.9354838709677419,6.12197834999466,7,0,0,0,29.0,IA (PPO),10
80.0,1.0,6.122598409639652,4,0,0,0,32.0,IA (PPO),10
85.0,0.3125,5.72611665247765,3,0,0,0,10.0,IA (PPO),10
90.0,1.3548387096774193,4.716064194262935,9,0,0,0,42.0,IA (PPO),10
95.0,1.0333333333333334,4.9342841099639845,6,0,0,0,31.0,IA (PPO),10
100.0,0.8666666666666667,6.3777472950815275,5,0,0,0,26.0,IA (PPO),10
105.0,1.0,6.005470888868562,5,0,0,0,30.0,IA (PPO),10
110.0,1.2413793103448276,4.604515692541675,9,0,0,0,36.0,IA (PPO),10
115.0,1.2,3.999067619188335,11,0,0,0,36.0,IA (PPO),10
120.0,1.4838709677419355,4.79438889336792,8,0,0,0,46.0,IA (PPO),10
125.0,2.806451612903226,4.433344768545848,13,0,0,0,87.0,IA (PPO),10
130.0,5.310344827586207,2.8727679551383742,16,0,0,0,154.0,IA (PPO),10
135.0,2.8125,3.7049368798374633,7,0,0,0,90.0,IA (PPO),10
140.0,4.03125,6.0805439447312635,9,0,0,0,129.0,IA (PPO),10
145.0,2.787878787878788,4.300889193514177,7,0,0,0,92.0,IA (PPO),10
150.0,4.121212121212121,5.108064819699843,11,0,0,0,136.0,IA (PPO),10
155.0,2.4838709677419355,4.107742294228338,10,0,0,0,77.0,IA (PPO),10
160.0,1.1515151515151516,4.528288235272367,8,0,0,0,38.0,IA (PPO),10
165.0,0.696969696969697,4.749810578581186,6,0,0,0,23.0,IA (PPO),10
170.0,1.7941176470588236,5.770055489720612,9,0,0,0,61.0,IA (PPO),10
175.0,2.21875,3.8630200373563754,10,0,0,0,71.0,IA (PPO),10
180.0,0.6060606060606061,4.9362035417675765,5,0,0,0,20.0,IA (PPO),10
185.0,0.9428571428571428,6.737463165462418,6,0,0,0,33.0,IA (PPO),10
190.0,1.5555555555555556,4.3960843415210356,8,0,0,0,56.0,IA (PPO),10
195.0,2.358974358974359,3.5830465897231956,16,0,0,0,92.0,IA (PPO),10
200.0,1.9285714285714286,4.218679546379388,12,0,0,0,81.0,IA (PPO),10
205.0,0.4666666666666667,4.5409723842938075,7,0,0,0,21.0,IA (PPO),10
210.0,1.3333333333333333,5.2943439245788175,12,0,0,0,64.0,IA (PPO),10
215.0,1.42,5.039253477222098,14,0,0,0,71.0,IA (PPO),10
220.0,1.08,4.596042851994723,16,0,0,0,54.0,IA (PPO),10
225.0,1.5769230769230769,4.9210028359150035,12,0,0,0,82.0,IA (PPO),10
230.0,2.188679245283019,4.330639140737585,16,0,0,0,116.0,IA (PPO),10
235.0,1.1228070175438596,4.240069481180526,13,0,0,0,64.0,IA (PPO),10
240.0,1.0,4.963836842426056,14,0,0,0,61.0,IA (PPO),10
245.0,1.0655737704918034,5.439969266148825,12,0,0,0,65.0,IA (PPO),10
250.0,1.3709677419354838,4.574900300141044,14,0,0,0,85.0,IA (PPO),10
255.0,0.6349206349206349,4.237789503019293,12,0,0,0,40.0,IA (PPO),10
260.0,0.7692307692307693,6.32769421695641,10,0,0,0,50.0,IA (PPO),10
265.0,1.0158730158730158,4.8527217762227925,13,0,0,0,64.0,IA (PPO),10
270.0,1.234375,4.4566827054170695,18,0,0,0,79.0,IA (PPO),10
275.0,1.893939393939394,3.9362592197122246,20,0,0,0,125.0,IA (PPO),10
280.0,1.4264705882352942,3.7700189548065075,18,0,0,0,97.0,IA (PPO),10
285.0,2.5970149253731343,4.560037916026145,21,0,0,0,174.0,IA (PPO),10
290.0,1.671641791044776,4.113862124609655,14,0,0,0,112.0,IA (PPO),10
295.0,0.8676470588235294,5.2678988042844646,13,0,0,0,59.0,IA (PPO),10
300.0,1.1363636363636365,4.341703856280011,13,0,0,0,75.0,IA (PPO),10
305.0,1.8507462686567164,4.893484611101364,17,0,0,0,124.0,IA (PPO),10
310.0,1.5217391304347827,5.53005319198324,17,0,0,0,105.0,IA (PPO),10
315.0,1.2424242424242424,4.045115532736806,16,0,0,0,82.0,IA (PPO),10
320.0,2.196969696969697,5.008895512364366,21,0,0,0,145.0,IA (PPO),10
325.0,2.4918032786885247,3.643933152324593,17,0,0,0,152.0,IA (PPO),10
330.0,3.4444444444444446,4.5471386659081885,19,0,0,0,217.0,IA (PPO),10
335.0,1.9180327868852458,4.509196277642404,14,0,0,0,117.0,IA (PPO),10
340.0,1.484375,5.510963589760381,11,0,0,0,95.0,IA (PPO),10
345.0,2.1791044776119404,4.580657809650049,15,0,0,0,146.0,IA (PPO),10
350.0,3.343283582089552,4.403887408647692,23,0,0,0,224.0,IA (PPO),10
355.0,3.914285714285714,3.456954302125624,26,0,0,0,274.0,IA (PPO),10
360.0,3.7222222222222223,4.054183486128991,18,0,0,0,268.0,IA (PPO),10
365.0,4.847222222222222,3.2868738730454754,30,0,0,0,349.0,IA (PPO),10
370.0,6.2,3.311637511031166,38,0,0,0,496.0,IA (PPO),10
375.0,2.127906976744186,3.455746896913334,22,0,0,0,183.0,IA (PPO),10
380.0,1.6774193548387097,3.891842399056432,26,0,0,0,156.0,IA (PPO),10
385.0,0.7575757575757576,3.833763880294271,23,0,0,0,75.0,IA (PPO),10
390.0,1.7102803738317758,3.279547049393078,40,0,0,0,183.0,IA (PPO),10
395.0,2.2660550458715596,3.7097179734651116,37,0,0,0,247.0,IA (PPO),10
400.0,2.860869565217391,3.5910024980652184,41,0,0,0,329.0,IA (PPO),10
405.0,1.5454545454545454,2.9134358912266816,35,0,0,0,187.0,IA (PPO),10
410.0,1.6115702479338843,2.8783118138942987,34,0,0,0,195.0,IA (PPO),10
415.0,1.936,3.46523198818242,37,0,0,0,242.0,IA (PPO),10
420.0,1.4140625,3.012923659604303,38,0,0,0,181.0,IA (PPO),10
425.0,2.0833333333333335,2.3327507076138203,56,0,0,0,275.0,IA (PPO),10
430.0,1.6428571428571428,3.16149373000568,39,0,0,0,230.0,IA (PPO),10
435.0,1.6827586206896552,3.5356002023672977,40,0,0,0,244.0,IA (PPO),10
440.0,1.5394736842105263,2.889420328714423,45,0,0,0,234.0,IA (PPO),10
445.0,2.0,2.729016579828788,50,0,0,0,302.0,IA (PPO),10
450.0,1.6496815286624205,2.3565596862795557,58,0,0,0,259.0,IA (PPO),10
455.0,2.3544303797468356,2.381937620026422,63,0,0,0,372.0,IA (PPO),10
460.0,4.15,1.917123848891126,86,0,0,0,664.0,IA (PPO),10
465.0,5.654545454545454,1.9305901062910074,94,0,0,0,933.0,IA (PPO),10
470.0,6.029585798816568,2.198353764129958,92,0,0,0,1019.0,IA (PPO),10
475.0,4.452941176470588,2.321429858119536,74,0,0,0,757.0,IA (PPO),10
480.0,5.331460674157303,1.9994492707408293,98,0,0,0,949.0,IA (PPO),10
485.0,5.8743169398907105,1.8362364033647531,105,0,0,0,1075.0,IA (PPO),10
490.0,6.436842105263158,1.9043943790471682,102,0,0,0,1223.0,IA (PPO),10
495.0,7.168421052631579,1.875549994321686,100,0,0,0,1362.0,IA (PPO),10
500.0,7.752577319587629,1.317404623811182,126,0,0,0,1504.0,IA (PPO),10
505.0,8.71859296482412,1.2146374378128106,128,0,0,0,1735.0,IA (PPO),10
510.0,9.459715639810426,1.1341279287327537,132,0,0,0,1996.0,IA (PPO),10
515.0,11.022935779816514,1.6311741330768643,140,0,0,0,2403.0,IA (PPO),10
520.0,13.4375,1.4277971545723476,154,0,0,0,3010.0,IA (PPO),10
525.0,14.703056768558952,1.067477860593458,165,0,0,0,3367.0,IA (PPO),10
530.0,15.96551724137931,0.9746645116074621,168,0,0,0,3704.0,IA (PPO),10
535.0,17.953389830508474,0.9262954477223841,177,0,0,0,4237.0,IA (PPO),10
540.0,21.12970711297071,0.7881978862426106,191,0,0,0,5050.0,IA (PPO),10
